System	Family	Surface	True_eV	Prediction_eV	Error_eV	Abs_error_eV
Ag72HO	small_fragments2	fcc(110)	-35.92070361140395	-35.94173982054963	-0.021036209145677276	0.021036209145677276
Rh48C2H4	radicals	fcc(111)	-29.34447160194759	-29.249838323661606	0.09463327828598267	0.09463327828598267
Pd48H3N	small_fragments	fcc(111)	-92.6045471817306	-92.62663031568445	-0.022083133953856304	0.022083133953856304
Co48CHO2	radicals	hcp(0001)	-26.7226089483338	-26.780638245576483	-0.05802929724268324	0.05802929724268324
Pt48C2HO2	radicals	fcc(111)	-9.495628737717198	-9.237383795283677	0.2582449424335209	0.2582449424335209
Pd48C3H6O2	group4	fcc(100)	-36.45583399248062	-36.48566262514032	-0.029828632659700816	0.029828632659700816
Ni72C3H8N2	amidines	fcc(110)	-53.02685932045529	-53.053709233926384	-0.026849913471096443	0.026849913471096443
Co48C3H6O	group2b	hcp(0001)	-10.143190118818893	-10.220784695851762	-0.07759457703286898	0.07759457703286898
Au72C2H4O	group2	fcc(110)	-70.66421551658459	-70.77737761910066	-0.11316210251607117	0.11316210251607117
Fe48C	radicals	bcc(110)	-34.72400748504151	-34.77968992583919	-0.05568244079768192	0.05568244079768192
Ru36C2H3O	radicals	hcp(0001)	-80.67669728406509	-80.62108289337993	0.05561439068515028	0.05561439068515028
Fe48H2N	small_fragments	bcc(110)	-47.03442769964249	-46.69183158919532	0.3425961104471753	0.3425961104471753
Cu48C2H2O	radicals	fcc(111)	-61.82956341798581	-61.996784355409545	-0.16722093742373545	0.16722093742373545
Ag72C4H10O	group2b	fcc(110)	-91.2159270546581	-91.22419427089335	-0.008267216235253727	0.008267216235253727
Os48C2H6S	group3S	hcp(0001)	-11.553460650924535	-11.512934191599925	0.04052645932461019	0.04052645932461019
Cu48CH2O2	radicals	fcc(111)	-11.897616243117227	-12.12347282173505	-0.22585657861782238	0.22585657861782238
Rh72C3H8N2	amidines	fcc(110)	-65.72755412803326	-65.62515877473197	0.10239535330129002	0.10239535330129002
Ir48C4H8	group2	fcc(111)	-3.424885178268596	-3.4788332136340614	-0.05394803536546533	0.05394803536546533
Au72H	small_fragments2	fcc(110)	-79.14383709154572	-79.13612649033348	0.007710601212238544	0.007710601212238544
Pt72H3N	small_fragments2	fcc(110)	-47.169929432690424	-47.4279811302531	-0.2580516975626779	0.2580516975626779
Rh72H3N	small_fragments2	fcc(110)	-90.32547911805887	-90.3717252765855	-0.04624615852662828	0.04624615852662828
Os48C4H11N	group3N	hcp(0001)	-39.69347775220649	-39.61073230511738	0.0827454470891098	0.0827454470891098
Pt48C2H5N	group3N	fcc(100)	-56.80067842308199	-57.1430189093885	-0.3423404863065116	0.3423404863065116
Au48CH	small_fragments2	fcc(111)	-7.883734446553717	-8.16081705603574	-0.27708260948202224	0.27708260948202224
Pt72C4H8	group2	fcc(110)	-79.88856530896919	-79.95743725747525	-0.06887194850605738	0.06887194850605738
Pt48C3H7NO	oximes	fcc(100)	-85.78668318167183	-85.81064380078169	-0.023960619109857362	0.023960619109857362
Cu72C3H7NO	oximes	fcc(110)	-23.71110879911066	-22.076974335272098	1.6341344638385635	1.6341344638385635
Cu48CH	radicals	fcc(111)	-11.009544825832563	-11.053763439980685	-0.04421861414812156	0.04421861414812156
Os48C4H11N	group3N	hcp(0001)	-78.03457663541303	-78.05508763727994	-0.020511001866907463	0.020511001866907463
Ir48C2H3O2	radicals	fcc(111)	-84.41018644387805	-84.24216897116276	0.16801747271529166	0.16801747271529166
Ir48HO	small_fragments2	fcc(111)	-80.19715861030272	-80.09610593806792	0.10105267223480041	0.10105267223480041
Ir72C4H9NO2	carbamate_esters	fcc(110)	-84.75676043237763	-84.73221702512456	0.02454340725307702	0.02454340725307702
Pd48CH3	small_fragments2	fcc(100)	-25.276482986422707	-25.249055301323097	0.027427685099610244	0.027427685099610244
Zn48C4H8O	group2b	hcp(0001)	-70.34381813803884	-70.30734327772188	0.03647486031695735	0.03647486031695735
Os48CHO2	radicals	hcp(0001)	-40.86688241889897	-41.00153178066557	-0.13464936176660558	0.13464936176660558
Ir48H2N	small_fragments	fcc(111)	-90.29005467229945	-90.37084236999726	-0.08078769769781502	0.08078769769781502
Pd48C4H11N	group3N	fcc(111)	-57.807926089687044	-57.71101400506859	0.09691208461845235	0.09691208461845235
Rh72C4H9NO	amides	fcc(110)	-87.19177841547571	-87.00241414592165	0.18936426955406205	0.18936426955406205
Ir72C4H9N	group3N	fcc(110)	-79.81013493696446	-79.98373426378203	-0.17359932681756618	0.17359932681756618
Au48C4H9NO	amides	fcc(111)	-79.875740480069	-80.2790211508036	-0.4032806707346026	0.4032806707346026
Ag48CH3	small_fragments2	fcc(111)	-58.568328952582306	-58.603995063484945	-0.03566611090263905	0.03566611090263905
Ir48C	small_fragments2	fcc(111)	-34.86061895838611	-34.79510065901559	0.06551829937052389	0.06551829937052389
Pd48C2H6O	group2	fcc(100)	-73.87405382584257	-73.86786301047687	0.006190815365698654	0.006190815365698654
Ni48C3H6O2	group4	fcc(111)	-76.0093005939907	-75.94312622174039	0.06617437225031608	0.06617437225031608
Ni48C3H7NO2	carbamate_esters	fcc(100)	-80.78865018842771	-81.03984234740346	-0.25119215897575486	0.25119215897575486
Au48C4H9NO	amides	fcc(100)	-33.3889968876465	-33.25425068533514	0.13474620231136214	0.13474620231136214
Co48C2HO	radicals	hcp(0001)	-78.4061808512015	-78.33145659301772	0.07472425818377815	0.07472425818377815
Os48C2H4O2	group4	hcp(0001)	-44.036739542169926	-43.82986283788705	0.20687670428287674	0.20687670428287674
Pd72C3H6S	group3S	fcc(110)	-55.80705648285539	-55.65491649729347	0.15213998556191655	0.15213998556191655
Ir72C4H10	group2	fcc(110)	-3.488217149664706	-3.5615158452346805	-0.07329869556997437	0.07329869556997437
Fe48CHO2	radicals	bcc(110)	-92.4775621819972	-92.57642329163355	-0.09886110963634565	0.09886110963634565
Ir48C4H9N	group3N	fcc(111)	-13.513492338301148	-13.34689868332498	0.16659365497616818	0.16659365497616818
Ni48C4H9NO	amides	fcc(100)	-92.30137520602875	-92.16629398777877	0.13508121824997943	0.13508121824997943
Ru36HO	radicals	hcp(0001)	-78.51293926364087	-78.48924386548242	0.023695398158452008	0.023695398158452008
Ag48C3H6S	group3S	fcc(111)	-15.812211180622398	-16.082935466769413	-0.27072428614701494	0.27072428614701494
Ag48C4H11N	group3N	fcc(100)	-31.974805622134227	-32.037717078732385	-0.06291145659815811	0.06291145659815811
Rh48C2H4S	group3S	fcc(100)	-78.03682752375062	-78.08801691224653	-0.05118938849591359	0.05118938849591359
Rh72C3H8O	group2	fcc(110)	-59.80805194368622	-59.361517138283034	0.44653480540318924	0.44653480540318924
Ni48CH3	radicals	fcc(111)	-8.420681242172577	-8.531833249056945	-0.11115200688436744	0.11115200688436744
Pd72HS	small_fragments2	fcc(110)	-68.13726881095499	-68.07839499436705	0.05887381658794766	0.05887381658794766
Zn48C4H10N2	amidines	hcp(0001)	-11.411148671999399	-11.061611886292667	0.3495367857067322	0.3495367857067322
Ru48C2HO	radicals	hcp(0001)	-19.683623959539545	-19.549286057903373	0.13433790163617232	0.13433790163617232
Ag48C2H3O2	radicals	fcc(111)	-85.36177827902429	-85.3908618501955	-0.029083571171213407	0.029083571171213407
Au48C2HO2	radicals	fcc(111)	-74.92833677054841	-74.92732299835916	0.001013772189253359	0.001013772189253359
Ir48C4H11N	group3N	fcc(111)	-90.81214211514089	-90.8549264423018	-0.04278432716091629	0.04278432716091629
Au48C4H10O	group2b	fcc(100)	-81.31088245586761	-81.23869699034367	0.072185465523944	0.072185465523944
Pt48C4H8O	group2	fcc(111)	-85.80267321324209	-85.80285119045948	-0.00017797721739043482	0.00017797721739043482
Pt48C4H9NO	amides	fcc(111)	-6.4245132001669845	-6.441166284115752	-0.016653083948767744	0.016653083948767744
Cu72C3H7NO	amides	fcc(110)	-28.856562764343835	-29.45499370907237	-0.5984309447285341	0.5984309447285341
Ni72C4H9N	group3N	fcc(110)	-81.01769290821176	-81.08010707552603	-0.06241416731427307	0.06241416731427307
Ni72C2H5N	group3N	fcc(110)	-35.87703288790544	-35.900838213168754	-0.023805325263310806	0.023805325263310806
Ag72C4H10S	group3S	fcc(110)	-10.626569261752593	-10.756339081475744	-0.12976981972315116	0.12976981972315116
Cd48C3H8N2	amidines	hcp(0001)	-86.2474906257412	-86.36327353002707	-0.11578290428587934	0.11578290428587934
Au48C4H10N2	amidines	fcc(100)	-23.477054799244797	-23.249507437061766	0.2275473621830315	0.2275473621830315
Fe48CH3	small_fragments2	bcc(110)	-23.860653283585634	-23.690079569463705	0.1705737141219288	0.1705737141219288
Ag48HS	small_fragments2	fcc(100)	-33.183722850757476	-33.13183376751476	0.05188908324271324	0.05188908324271324
Ag48C4H10O	group2b	fcc(100)	-63.32547763402454	-63.20437635171311	0.1211012823114288	0.1211012823114288
Ni48C4H8O2	group4	fcc(100)	-9.22056669311496	-9.254584769882058	-0.03401807676709723	0.03401807676709723
Cu48C2H2	radicals	fcc(111)	-26.967842360276336	-26.989892341611267	-0.022049981334930635	0.022049981334930635
Ir48CH2O2	group4	fcc(111)	-70.1798173668376	-70.16156946743104	0.018247899406560464	0.018247899406560464
Rh48H2O	small_fragments2	fcc(111)	-46.6782913616762	-46.72209818539977	-0.04380682372357114	0.04380682372357114
Cu48C4H11N	group3N	fcc(100)	-70.3785393993021	-70.20886778538988	0.16967161391221453	0.16967161391221453
Rh48O	small_fragments2	fcc(111)	-20.94730756975332	-20.950915970592177	-0.003608400838857051	0.003608400838857051
Rh48C4H11N	group3N	fcc(100)	-86.5337059092999	-86.58266011333035	-0.048954204030451365	0.048954204030451365
Au48HO	radicals	fcc(111)	-86.97876760425424	-87.25184049172094	-0.27307288746669656	0.27307288746669656
Pt48C	small_fragments2	fcc(111)	-11.72477244703623	-11.55776002213679	0.1670124248994398	0.1670124248994398
Pd48C2H3O	radicals	fcc(111)	-59.12236417838267	-59.204919870350295	-0.08255569196762735	0.08255569196762735
Au48CH3NO2	carbamate_esters	fcc(111)	-44.45259814203746	-44.41331228861054	0.03928585342691804	0.03928585342691804
Ir48CHO	radicals	fcc(111)	-62.90813414580407	-62.660151683802724	0.247982462001346	0.247982462001346
Cu72C4H10N2	amidines	fcc(110)	-4.888573303836893	-4.881614743611863	0.006958560225029942	0.006958560225029942
Ni48C4H9NO2	carbamate_esters	fcc(111)	-69.37045201175715	-69.31534712447865	0.055104887278503156	0.055104887278503156
Ir48C4H11N	group3N	fcc(100)	-79.94997442846761	-79.80961496430973	0.14035946415788203	0.14035946415788203
Os48C4H8	group2	hcp(0001)	-78.54460175958957	-78.43521556588166	0.10938619370790548	0.10938619370790548
Ni48C2H2	group2	fcc(100)	-78.18856880544809	-78.23162882280849	-0.043060017360403435	0.043060017360403435
Ru36H2O	radicals	hcp(0001)	-70.30346616618226	-70.33507282614119	-0.031606659958924865	0.031606659958924865
Cd48CHO	radicals	hcp(0001)	-7.329803040796833	-7.546397824611631	-0.21659478381479857	0.21659478381479857
Au72S	small_fragments2	fcc(110)	-91.4030823128669	-91.32334502972662	0.0797372831402754	0.0797372831402754
Ni72C4H8	group2	fcc(110)	-67.19586180931765	-67.27712585780318	-0.08126404848553648	0.08126404848553648
Ir48C4H9NO	oximes	fcc(111)	-16.572990500229935	-16.440128762573295	0.1328617376566399	0.1328617376566399
Zn48C4H10N2	amidines	hcp(0001)	-77.68549351712318	-77.7022565281768	-0.016763011053626542	0.016763011053626542
Zn48C2H2O2	radicals	hcp(0001)	-83.49071426184673	-83.57803128059822	-0.08731701875149156	0.08731701875149156
Ag48C2H5N	group3N	fcc(100)	-61.584102299897495	-61.60157373007132	-0.017471430173827684	0.017471430173827684
Os48CHO	radicals	hcp(0001)	-41.795860678188546	-41.74536574981539	0.050494928373154835	0.050494928373154835
Os48CH3	radicals	hcp(0001)	-19.2554247334956	-19.15155234377744	0.1038723897181626	0.1038723897181626
Rh48C2H5NO2	carbamate_esters	fcc(111)	-69.25484533981398	-69.17515691316476	0.07968842664922704	0.07968842664922704
Ru36C2H2O2	radicals	hcp(0001)	-79.80323744735324	-79.76398649141993	0.03925095593331207	0.03925095593331207
Rh48C4H9N	group3N	fcc(100)	-27.794645992911683	-27.721638691413318	0.07300730149836454	0.07300730149836454
Ni72C4H8	group2	fcc(110)	-73.34246903011626	-73.24637005709883	0.09609897301743331	0.09609897301743331
Co48C3H9N	group3N	hcp(0001)	-27.409348000632235	-27.29317947904201	0.11616852159022528	0.11616852159022528
Ni48C3H9N	group3N	fcc(100)	-62.751972224104065	-62.66445279988966	0.08751942421440617	0.08751942421440617
Rh72C4H10O	group2	fcc(110)	-12.928715037945949	-13.024421414160315	-0.09570637621436617	0.09570637621436617
Rh48CH3	small_fragments2	fcc(111)	-40.05651812306405	-40.05218385435819	0.004334268705861177	0.004334268705861177
Cu48C4H9NO	amides	fcc(111)	-55.34221270743183	-55.215594567599965	0.1266181398318622	0.1266181398318622
Rh48C2H2	group2	fcc(111)	-73.8727486595817	-73.89374648148441	-0.02099782190271071	0.02099782190271071
Cu48C2H6S	group3S	fcc(111)	-37.406249782092345	-37.24218619540261	0.16406358668973553	0.16406358668973553
Pd72C4H9NO	oximes	fcc(110)	-43.34389517336513	-43.28349459143192	0.06040058193320874	0.06040058193320874
Pt48C2H6	group2	fcc(111)	-55.85401149672089	-55.89161572717467	-0.037604230453780474	0.037604230453780474
Zn48HN	small_fragments	hcp(0001)	-37.32307509583188	-37.274503019356416	0.04857207647546602	0.04857207647546602
Pd48C4H8O3	group4	fcc(111)	-62.238700760584834	-62.24710843923185	-0.008407678647017747	0.008407678647017747
Au72C4H9N	group3N	fcc(110)	-74.35461499616758	-74.4774977955276	-0.12288279936001345	0.12288279936001345
Fe48CH2O	radicals	bcc(110)	-4.923596428419842	-4.382451464320184	0.541144964099658	0.541144964099658
Ru48C4H10	group2	hcp(0001)	-51.92642974323876	-52.007606261721776	-0.08117651848301932	0.08117651848301932
Ir48C4H10N2	amidines	fcc(111)	-5.933149510696239	-5.841850687924307	0.09129882277193246	0.09129882277193246
Co48C4H11N	group3N	hcp(0001)	-62.037303835235434	-61.849892080448626	0.18741175478680816	0.18741175478680816
Au48CHO	radicals	fcc(111)	-21.309665694610885	-21.37250910109651	-0.06284340648562647	0.06284340648562647
Ag48CH2	small_fragments2	fcc(111)	-14.573447870592645	-14.455532729447441	0.11791514114520396	0.11791514114520396
Au48H	radicals	fcc(111)	-84.00149491675984	-83.92220781128708	0.07928710547275841	0.07928710547275841
Fe48C2H3O	radicals	bcc(110)	-86.1072829656805	-85.98895603411074	0.11832693156975438	0.11832693156975438
Ag48O	radicals	fcc(111)	-70.82628645638943	-70.89185186737632	-0.06556541098689195	0.06556541098689195
Ag48C4H10N2	amidines	fcc(111)	-59.46038828094879	-59.565678381344696	-0.10529010039590503	0.10529010039590503
Ir72C2H4O2	group4	fcc(110)	-90.99794684034714	-91.20759353318499	-0.20964669283785042	0.20964669283785042
Rh72C4H10N2	amidines	fcc(110)	-86.49817677105966	-86.50533075724888	-0.00715398618922336	0.00715398618922336
Cu48C4H9NO	oximes	fcc(100)	-21.904971568787005	-21.951570191999053	-0.04659862321204855	0.04659862321204855
Rh48C3H8N2	amidines	fcc(111)	-53.419410756780735	-53.11327140357571	0.30613935320502605	0.30613935320502605
Au72C2H6N2	amidines	fcc(110)	-41.84039685952848	-41.83043449754132	0.009962361987163604	0.009962361987163604
Cu72C2H5NO	oximes	fcc(110)	-69.77153763014394	-69.79228767984205	-0.02075004969810834	0.02075004969810834
Ag48C3H7NO2	carbamate_esters	fcc(111)	-39.05020876281833	-39.07108357105608	-0.020874808237749676	0.020874808237749676
Ir48C	small_fragments2	fcc(111)	-15.40720482882898	-15.720144612991135	-0.31293978416215396	0.31293978416215396
Ru36CO	radicals	hcp(0001)	-3.3835246688468033	-3.313729681634868	0.06979498721193522	0.06979498721193522
Au72C3H9N	group3N	fcc(110)	-4.016247635667241	-3.9663791173043137	0.049868518362927716	0.049868518362927716
Ni48C3H8N2	amidines	fcc(111)	-16.417906038645015	-15.968077346064092	0.4498286925809225	0.4498286925809225
Pd72C2H6	group2	fcc(110)	-57.644778998423135	-57.75938454851848	-0.11460555009534801	0.11460555009534801
Pd72C3H8S	group3S	fcc(110)	-76.5749121908575	-76.44640740527757	0.12850478557993483	0.12850478557993483
Rh48C4H9NO	amides	fcc(111)	-32.912208136380286	-32.509459652423175	0.4027484839571116	0.4027484839571116
Os48C4H9N	group3N	hcp(0001)	-84.16187332812478	-84.33667487359708	-0.17480154547229176	0.17480154547229176
Rh72C4H9NO	oximes	fcc(110)	-20.064655733225663	-20.224182645746623	-0.15952691252095974	0.15952691252095974
Ni48C4H10N2	amidines	fcc(100)	-78.45041691409642	-78.61292407257133	-0.16250715847490937	0.16250715847490937
Ag48CH2	small_fragments2	fcc(100)	-52.90456388953453	-52.989505697627465	-0.08494180809293539	0.08494180809293539
Fe48C2H3O	radicals	bcc(110)	-79.1282431465279	-79.00827079813462	0.11997234839327575	0.11997234839327575
Ir48CH5N	group3N	fcc(100)	-38.992996066926025	-38.931700364281824	0.06129570264420181	0.06129570264420181
Au72N	small_fragments2	fcc(110)	-90.58089387376094	-90.46395935218607	0.11693452157487627	0.11693452157487627
Fe48C2H5	radicals	bcc(110)	-91.16020971636681	-91.2268464804074	-0.06663676404059515	0.06663676404059515
Cu48C4H10N2	amidines	fcc(100)	-19.68734054260858	-19.563028690885403	0.12431185172317782	0.12431185172317782
Pd48C2H3O2	radicals	fcc(111)	-11.97207353547492	-11.80166907419698	0.17040446127793984	0.17040446127793984
Ni48C2H7N	group3N	fcc(111)	-53.36458973880178	-53.43876119887591	-0.07417146007412612	0.07417146007412612
Co48CO	radicals	hcp(0001)	-43.7884142122939	-43.95388678528798	-0.16547257299407647	0.16547257299407647
Ag72C3H7NO	oximes	fcc(110)	-72.15716519054149	-72.27222048208569	-0.11505529154419492	0.11505529154419492
Au72O	small_fragments2	fcc(110)	-74.89878033833884	-74.9608141229728	-0.062033784633968025	0.062033784633968025
Cu48C3H8N2	amidines	fcc(111)	-20.115539768652525	-19.926520984285162	0.18901878436736297	0.18901878436736297
Au48C3H7NO2	carbamate_esters	fcc(111)	-77.87762515792019	-78.06679749125942	-0.18917233333922923	0.18917233333922923
Au72CH3NO	amides	fcc(110)	-32.523907214776045	-32.445951448684355	0.07795576609169075	0.07795576609169075
Zn48C3H9N	group3N	hcp(0001)	-14.574798403595196	-14.757127338438295	-0.18232893484309898	0.18232893484309898
Rh48C4H11N	group3N	fcc(111)	-33.82934916583872	-33.501661700878685	0.32768746496003587	0.32768746496003587
Fe48H3N	small_fragments2	bcc(110)	-20.96655004772765	-21.005816707533086	-0.039266659805434756	0.039266659805434756
Pd72HN	small_fragments2	fcc(110)	-6.377516745527828	-7.153898734526592	-0.7763819889987644	0.7763819889987644
Rh48C2H4O	group2	fcc(100)	-25.791507176558298	-25.800742798241117	-0.009235621682819328	0.009235621682819328
Co48C4H10O	group2b	hcp(0001)	-74.33753267304746	-74.32948182127257	0.008050851774896728	0.008050851774896728
Cu48H2N	small_fragments2	fcc(100)	-36.93723619240154	-36.84946376135849	0.08777243104304944	0.08777243104304944
Fe48C2H6O	group2	bcc(110)	-90.89345676499215	-90.98598397953901	-0.09252721454686252	0.09252721454686252
Pd72C4H9NO2	carbamate_esters	fcc(110)	-40.63193504319679	-40.75191786083815	-0.11998281764135754	0.11998281764135754
Pt48C4H9NO2	carbamate_esters	fcc(100)	-43.30930303282821	-43.598215020205316	-0.2889119873771051	0.2889119873771051
Fe48C3H7NO2	carbamate_esters	bcc(110)	-44.95293441333297	-44.79481168871098	0.15812272462198962	0.15812272462198962
Cu72C4H9NO2	carbamate_esters	fcc(110)	-85.84467234679687	-85.8730021321062	-0.028329785309324507	0.028329785309324507
Pd48C4H6	group2	fcc(100)	-78.41859388967714	-78.19500215839435	0.22359173128279508	0.22359173128279508
Ru36C	radicals	hcp(0001)	-42.66730518464465	-42.75860400741658	-0.09129882277193246	0.09129882277193246
Pd48C4H11N	group3N	fcc(111)	-90.23085107439692	-90.17686465178849	0.053986422608431894	0.053986422608431894
Rh72CH3	small_fragments2	fcc(110)	-92.71541651891675	-92.88581051094661	-0.17039399202985805	0.17039399202985805
Cu48C3H8	group2	fcc(100)	-20.223721998831024	-20.175989207076782	0.0477327917542425	0.0477327917542425
Cd48C2H6S	group3S	hcp(0001)	-14.514725858101883	-14.011894852232217	0.5028310058696661	0.5028310058696661
Zn48C2H2O	radicals	hcp(0001)	-90.72676190728453	-90.69985942946369	0.02690247782084043	0.02690247782084043
Ag48C4H10S	group3S	fcc(111)	-42.688690368726384	-42.70638863260865	-0.017698263882266474	0.017698263882266474
Co48N	small_fragments2	hcp(0001)	-30.0693047582663	-30.14795672935543	-0.0786519710891298	0.0786519710891298
Rh48C4H10N2	amidines	fcc(100)	-12.206078678849735	-12.196502806604258	0.009575872245477512	0.009575872245477512
Fe48C4H10	group2	bcc(110)	-36.46614096721714	-36.504987112224626	-0.038846145007482846	0.038846145007482846
Cu48C4H10N2	amidines	fcc(111)	-9.615602830985154	-9.687997681470733	-0.07239485048557981	0.07239485048557981
Cu48C2H	radicals	fcc(111)	-32.95624877331102	-32.59684995591124	0.35939881739977864	0.35939881739977864
Ni48C4H9NO	amides	fcc(100)	-86.00557073081654	-86.12660570789012	-0.12103497707357747	0.12103497707357747
Pt48C4H10S	group3S	fcc(100)	-91.56571161256943	-91.51305129471803	0.052660317851405125	0.052660317851405125
Pt48C4H10O	group2	fcc(111)	-53.17870714856292	-53.114881922905624	0.06382522565729687	0.06382522565729687
Au48H	radicals	fcc(111)	-3.6881344212852127	-3.5857730930401885	0.1023613282450242	0.1023613282450242
Zn48C3H6S	group3S	hcp(0001)	-74.41130771940516	-74.37281927370714	0.03848844569802168	0.03848844569802168
Au72H3N	small_fragments2	fcc(110)	-92.43450914413552	-92.50044097880527	-0.06593183466975461	0.06593183466975461
Pt48H3N	small_fragments2	fcc(100)	-4.10261195284329	-4.042490550858929	0.060121401984361	0.060121401984361
Ir72C2H6N2	amidines	fcc(110)	-70.06633071763099	-70.04741104147251	0.01891967615847534	0.01891967615847534
Ni48C3H8N2	amidines	fcc(100)	-63.25614940078958	-63.247801047881694	0.008348352907887602	0.008348352907887602
Pt48CH2	small_fragments2	fcc(100)	-72.5634924124679	-72.95436178960153	-0.39086937713364023	0.39086937713364023
Ir48C4H9N	group3N	fcc(100)	-73.28887171456154	-73.1553992707668	0.13347244379474432	0.13347244379474432
Ir72C3H9N	group3N	fcc(110)	-25.8710472888597	-26.109620514147537	-0.23857322528783698	0.23857322528783698
Pd48C4H9NO2	carbamate_esters	fcc(111)	-39.95294934154026	-40.07573617279286	-0.12278683125259704	0.12278683125259704
Ir72C3H7NO2	carbamate_esters	fcc(110)	-4.975195862465625	-5.021759588184068	-0.04656372571844258	0.04656372571844258
Cd48C2H4O	radicals	hcp(0001)	-63.4580226769267	-63.69823084978998	-0.24020817286327656	0.24020817286327656
Au48CH	small_fragments2	fcc(100)	-84.32799586693727	-84.45519723113102	-0.12720136419375194	0.12720136419375194
Ni72C4H9NO	oximes	fcc(110)	-84.6117997336878	-84.69782903492523	-0.08602930123743135	0.08602930123743135
Cd48CHO2	radicals	hcp(0001)	-72.20421573629574	-72.10791610269007	0.09629963360566762	0.09629963360566762
Co48CH3O	radicals	hcp(0001)	-74.04276226893126	-73.9485338015711	0.09422846736015345	0.09422846736015345
Fe48H2S	small_fragments	bcc(110)	-51.24626160271782	-51.23824739331121	0.008014209406610462	0.008014209406610462
Pt48HS	small_fragments2	fcc(111)	-36.315682168409694	-36.32947016813341	-0.013787999723717803	0.013787999723717803
Rh48C4H8	group2	fcc(111)	-25.48251953354702	-25.342835335890413	0.13968419765660656	0.13968419765660656
Rh48C4H9N	group3N	fcc(100)	-53.341354333230925	-53.54958953150708	-0.20823519827615655	0.20823519827615655
Pd48C4H10N2	amidines	fcc(100)	-43.252311936020305	-43.04853063942028	0.20378129660002742	0.20378129660002742
Co48C2HO2	radicals	hcp(0001)	-47.56552523911432	-47.472156122534216	0.09336911658010649	0.09336911658010649
Ir48C2H6O	radicals	fcc(111)	-73.13762597727327	-73.45801114169626	-0.32038516442298715	0.32038516442298715
Zn48C2H6S	group3S	hcp(0001)	-36.09196131640056	-35.85884780398737	0.23311351241318334	0.23311351241318334
Ag72CH3NO2	carbamate_esters	fcc(110)	-3.4278235472302185	-2.432868086529197	0.9949554607010214	0.9949554607010214
Ni48C3H7NO	oximes	fcc(100)	-39.6416130972093	-39.81879377930818	-0.1771806820988786	0.1771806820988786
Cd48HS	small_fragments	hcp(0001)	-14.904530861680541	-14.889797139880102	0.014733721800439525	0.014733721800439525
Au48C4H10N2	amidines	fcc(111)	-8.662754686069093	-8.900563656246959	-0.23780897017786629	0.23780897017786629
Ni72C4H8O3	group4	fcc(110)	-30.74040100905586	-30.68550027211495	0.054900736940908246	0.054900736940908246
Cd48O	small_fragments2	hcp(0001)	-15.549980944419076	-15.829185321512341	-0.27920437709326507	0.27920437709326507
Os48H2S	small_fragments2	hcp(0001)	-90.90118307007651	-90.88335394059322	0.017829129483288852	0.017829129483288852
Fe48HO	radicals	bcc(110)	-41.557728033757485	-41.55028527080867	0.007442762948812742	0.007442762948812742
Co48CH3NO2	carbamate_esters	hcp(0001)	-73.24653582019346	-73.445475961993	-0.19894014179953956	0.19894014179953956
Zn48CHO	radicals	hcp(0001)	-89.71755082044547	-89.7645577443327	-0.04700692388723837	0.04700692388723837
Ag48C4H8S	group3S	fcc(100)	-16.281474287392484	-16.37279753840994	-0.09132325101745664	0.09132325101745664
Ir48C4H11N	group3N	fcc(100)	-16.262305094154726	-15.766505933246663	0.49579916090806364	0.49579916090806364
Rh48C4H10N2	amidines	fcc(111)	-79.98220749843676	-80.2176277351773	-0.2354202367405378	0.2354202367405378
Cu48C2H2O2	radicals	fcc(111)	-31.861823241710226	-31.823910604656703	0.03791263705352321	0.03791263705352321
Rh72C3H6O	group2	fcc(110)	-90.8761825056572	-91.05723768198368	-0.18105517632648116	0.18105517632648116
Cd48C2O	radicals	hcp(0001)	-6.861998649259476	-6.782369548349379	0.0796291009100969	0.0796291009100969
Pd48C4H10N2	amidines	fcc(100)	-47.268650079915005	-47.44199378259191	-0.17334370267690247	0.17334370267690247
Ru48C2H4O	radicals	hcp(0001)	-19.886894880295586	-20.010240071445878	-0.12334519115029252	0.12334519115029252
Ru48H	radicals	hcp(0001)	-84.49975435096712	-84.59059252682346	-0.09083817585633369	0.09083817585633369
Pd48H	small_fragments2	fcc(100)	-63.34764103221369	-63.300380229060465	0.047260803153221786	0.047260803153221786
Rh48C4H10S	group3S	fcc(100)	-86.58561593103877	-86.5578305466297	0.027785384409071412	0.027785384409071412
Ir48C4H10N2	amidines	fcc(100)	-80.70554355227978	-80.68514247751773	0.020401074762048665	0.020401074762048665
Au48H3N	small_fragments2	fcc(111)	-35.845058059388975	-35.92009639501521	-0.07503833562623186	0.07503833562623186
Ni72O	small_fragments2	fcc(110)	-5.799628210410447	-5.821296064190392	-0.02166785377994529	0.02166785377994529
Pd48C3H7N	group3N	fcc(111)	-91.37284712440669	-91.43022907314298	-0.05738194873629254	0.05738194873629254
Ni72C3H6O3	group4	fcc(110)	-10.626806564709113	-10.527191669210879	0.09961489549823455	0.09961489549823455
Pt48C4H10O	group2	fcc(111)	-57.98919283206851	-58.75856784056987	-0.7693750085013562	0.7693750085013562
Cu48C4H9NO	oximes	fcc(100)	-20.07072440736374	-20.157762246166385	-0.08703783880264382	0.08703783880264382
Cu48C3H8N2	amidines	fcc(100)	-67.08150446764557	-67.0850622671187	-0.003557799473128398	0.003557799473128398
